Date,USA_ADP,USA_BC,USA_BI,USA_BOT,USA_CCPI,USA_CCR,USA_CF,USA_CFNAI,USA_CHJC,USA_CINF,USA_CP,USA_CPI,USA_CPIC,USA_CPICM,USA_CU,USA_DFMI,USA_DUR,USA_DURET,USA_EARN,USA_EMPST,USA_EXPX,USA_EXVOL,USA_FBI,USA_FRET,USA_GBVL,USA_GPAY,USA_HI,USA_HRS,USA_IMPX,USA_IMVOL,USA_IP,USA_IPMOM,USA_JBO,USA_LEI,USA_LFPR,USA_MP,USA_MPAY,USA_NAHB,USA_NFIB,USA_NFP,USA_NLTTF,USA_NMPMI,USA_NPP,USA_PFED,USA_PHS,USA_PP,USA_PPIC,USA_RFMI,USA_RSEA,USA_RSM,USA_RSY,USA_TVS,USA_UNR,USA_WINV
20010101,,48.5000,0.6000,-33224.0000,183.1000,15.6000,59069.0000,-0.4600,44200.0000,2.6000,45.3000,174.2000,3.4000,0.2000,80.3794,,1.7000,-0.9000,,,100.3000,91511.0000,-2989.0000,-1.8000,-23690.0000,17.0000,0.6000,,101.2000,124734.0000,2.1000,0.0000,,134.9338,66.9000,1.7000,-15.0000,57.0000,99.6000,228.0000,43865.0000,56.1000,211.0000,-7.8000,,,3.7800,-6.0000,0.2000,-0.4000,4.2000,16.3300,3.9000,0.7000
20010131,,43.9000,0.6000,-32607.0000,183.3000,16.4000,54092.0000,-0.4400,133700.0000,2.6000,42.5000,174.6000,3.4000,0.2000,79.9019,,-0.4000,-0.5000,,,100.1000,91388.0000,-14106.0000,-0.2000,32666.0000,44.0000,0.6000,,100.5000,123996.0000,1.1000,-0.3000,,135.0185,67.0000,0.5000,-21.0000,52.0000,96.7000,142.0000,45505.0000,54.0000,98.0000,-36.6000,,,3.5600,-11.0000,0.4000,-0.1000,2.2000,15.6500,3.9000,0.7000
20010228,,42.3000,-0.1000,-33454.0000,183.9000,16.0000,-2706.0000,-1.1700,142208.0000,2.6000,41.6000,175.6000,3.7000,0.6000,79.1132,,-6.2000,-2.7000,,,100.3000,90431.0000,-9789.0000,0.1000,76379.0000,31.0000,0.6000,,100.5000,123885.0000,0.4000,-0.7000,4736.0000,135.0731,67.2000,-0.2000,-77.0000,58.0000,96.5000,-25.0000,25121.0000,51.6000,-56.0000,-29.4000,,,4.8300,-12.0000,0.4000,1.2000,4.0000,17.3200,4.2000,0.0000
20010402,,42.1000,0.2000,-34817.0000,184.4000,12.9000,43204.0000,-0.9400,101731.0000,2.7000,35.1000,176.0000,3.5000,0.2000,78.3811,,1.8000,-0.2000,,,100.2000,90331.0000,-8627.0000,-1.5000,-48168.0000,71.0000,0.7000,,99.9000,125148.0000,-0.5000,-0.6000,5385.0000,135.1173,67.1000,-1.0000,-76.0000,60.0000,98.4000,72.0000,37367.0000,51.3000,1.0000,-20.8000,,,3.9700,-30.0000,-0.2000,0.0000,2.5000,17.5000,4.2000,-0.1000
20010430,,43.1000,-0.6000,-29349.0000,184.7000,18.9000,69155.0000,-1.0700,162867.0000,2.7000,39.4000,176.1000,2.9000,0.1000,77.9511,,1.1000,-4.4000,,,100.0000,90181.0000,7214.0000,0.0000,-50662.0000,39.0000,0.7000,,98.3000,119530.0000,-1.1000,-0.2000,4658.0000,135.1500,67.2000,-1.9000,-90.0000,59.0000,97.8000,-27.0000,53481.0000,50.7000,-66.0000,-10.8000,,,3.0000,-18.0000,-0.9000,-0.8000,0.5000,16.9300,4.3000,0.1000
20010531,-207.0000,42.7000,-0.5000,-32732.0000,185.1000,11.8000,-42252.0000,-1.4100,165564.0000,2.6000,37.6000,176.4000,3.3000,0.2000,77.5207,,-5.7000,-3.8000,,,99.9000,88454.0000,4897.0000,-3.3000,189796.0000,47.0000,0.5000,,97.8000,121186.0000,-2.1000,-0.2000,4563.0000,135.1642,66.9000,-2.9000,-136.0000,58.0000,98.4000,-280.0000,47543.0000,48.3000,-327.0000,-11.8000,,,3.7300,-19.0000,1.5000,1.6000,3.6000,16.5900,4.4000,0.0000
20010702,-186.0000,41.3000,-0.1000,-31217.0000,185.3000,12.6000,41240.0000,-0.9000,80140.0000,2.5000,41.4000,177.3000,3.6000,0.5000,76.7598,,3.4000,4.4000,,,99.6000,86748.0000,-13711.0000,-2.2000,-27919.0000,37.0000,0.6000,,98.0000,117966.0000,-2.9000,-0.7000,4901.0000,135.1581,66.7000,-3.5000,-141.0000,59.0000,99.5000,-39.0000,31156.0000,49.0000,-76.0000,-7.0000,,,3.9300,-23.0000,0.3000,0.3000,3.7000,16.5600,4.3000,0.5000
20010731,-172.0000,43.2000,-0.2000,-27446.0000,186.0000,8.1000,50631.0000,-1.5300,124852.0000,2.7000,39.3000,177.7000,3.2000,0.2000,76.0661,,-0.8000,-0.8000,,-13.2900,99.4000,87256.0000,3076.0000,2.7000,31862.0000,108.0000,0.4000,,97.6000,114702.0000,-3.6000,-0.6000,4550.0000,135.1402,66.7000,-4.3000,-146.0000,57.0000,97.2000,-130.0000,55299.0000,50.1000,-238.0000,-12.6000,,,2.6000,-15.0000,-0.4000,-0.4000,2.5000,17.1600,4.5000,0.4000
20010831,-168.0000,43.5000,-0.8000,-29140.0000,186.4000,11.2000,2532.0000,-0.8800,205975.0000,2.7000,43.1000,177.4000,2.7000,-0.2000,75.4812,,-3.5000,-2.7000,,-7.9800,99.0000,85035.0000,-3445.0000,-1.9000,2820.0000,48.0000,0.5000,,96.1000,114175.0000,-4.0000,-0.6000,4280.0000,135.1043,66.8000,-4.8000,-133.0000,59.0000,98.5000,-111.0000,33431.0000,48.1000,-159.0000,-18.1000,,,1.3700,-6.0000,-0.1000,-0.3000,2.5000,16.1800,4.6000,-0.8000
20011001,-219.0000,46.3000,-0.7000,-30081.0000,186.7000,5.0000,55277.0000,-0.9700,140019.0000,2.7000,46.8000,177.4000,2.7000,0.0000,75.1466,,0.2000,0.2000,,-12.4800,98.8000,82833.0000,-11494.0000,-1.0000,-79990.0000,33.0000,0.6000,,96.0000,112914.0000,-3.9000,-0.2000,4499.0000,135.0366,66.5000,-4.6000,-150.0000,55.0000,101.5000,-156.0000,26673.0000,46.9000,-189.0000,-8.2000,,,1.9500,-10.0000,0.8000,0.6000,3.1000,16.0600,4.9000,-1.0000
20011031,-223.0000,46.2000,-0.1000,-28171.0000,187.1000,9.0000,58483.0000,-1.4800,248332.0000,2.6000,45.2000,178.1000,2.6000,0.4000,74.7271,,-3.7000,-3.0000,,-14.7300,99.0000,83787.0000,4836.0000,1.3000,35501.0000,24.0000,0.5000,,95.9000,111958.0000,-4.6000,-0.3000,4134.0000,134.9515,66.8000,-5.2000,-115.0000,46.0000,96.3000,-241.0000,45716.0000,49.5000,-265.0000,-23.6000,,,1.5800,-15.0000,-1.4000,-1.9000,-0.5000,16.1000,5.0000,-0.3000
20011130,-414.0000,40.8000,-0.5000,-31141.0000,187.4000,7.9000,-3123.0000,-1.0700,242192.0000,2.6000,43.1000,177.6000,2.1000,-0.3000,74.2226,,4.5000,-2.8000,,-21.5100,98.3000,77367.0000,-1134.0000,-2.7000,-7656.0000,33.0000,0.5000,,93.7000,108508.0000,-4.7000,-0.4000,3975.0000,134.8721,66.7000,-5.5000,-145.0000,48.0000,96.3000,-327.0000,18001.0000,44.8000,-360.0000,-17.7000,,,-0.2900,-24.0000,0.9000,6.7000,6.4000,21.7700,5.3000,-0.2000
20011231,-387.0000,44.1000,-1.6000,-30839.0000,188.1000,15.6000,95814.0000,-1.3100,181412.0000,2.8000,42.0000,177.5000,1.9000,-0.1000,73.6832,,-4.5000,1.8000,,-9.7800,97.8000,77883.0000,15723.0000,-1.5000,-54267.0000,51.0000,0.6000,,92.3000,108722.0000,-5.3000,-0.5000,3605.0000,134.8157,66.7000,-5.6000,-147.0000,55.0000,99.4000,-291.0000,60001.0000,48.2000,-342.0000,-11.0000,,,-1.2100,-16.0000,0.2000,-2.6000,4.0000,17.7900,5.5000,-0.6000
20020131,-259.0000,45.3000,-1.1000,-29737.0000,188.4000,28.0000,72728.0000,-0.5300,161584.0000,2.7000,45.2000,177.4000,1.6000,-0.1000,73.5633,,0.9000,1.0000,,1.4100,97.6000,77999.0000,12362.0000,0.5000,26567.0000,29.0000,0.3000,,91.4000,107735.0000,-4.9000,0.1000,3387.0000,134.7810,66.7000,-4.7000,-114.0000,58.0000,100.4000,-172.0000,58081.0000,49.7000,-201.0000,10.5000,,,-1.6500,2.0000,0.4000,-1.1000,2.9000,16.2000,5.7000,-1.2000
20020228,-134.0000,47.5000,-0.7000,-26839.0000,188.7000,10.0000,-12338.0000,-0.3200,248475.0000,2.6000,50.7000,177.7000,1.1000,0.2000,73.9169,,-1.6000,-4.1000,,13.3000,97.5000,77780.0000,8817.0000,0.6000,43729.0000,22.0000,0.7000,,91.6000,104618.0000,-3.7000,0.6000,3385.0000,134.7870,66.5000,-3.7000,-124.0000,58.0000,100.8000,-135.0000,34489.0000,48.9000,-157.0000,11.0000,4.7000,,-2.6900,5.0000,0.2000,0.0000,1.7000,16.2000,5.7000,-0.6000
20020401,-103.0000,50.7000,-0.1000,-29355.0000,189.1000,-0.4000,8800.0000,-0.3100,128115.0000,2.6000,55.2000,178.0000,1.1000,0.2000,73.8168,,5.3000,1.9000,,13.8000,97.3000,78920.0000,-15278.0000,-2.3000,-76056.0000,13.0000,0.6000,,91.6000,108275.0000,-3.1000,0.0000,3759.0000,134.8362,66.8000,-3.1000,-72.0000,62.0000,100.3000,-136.0000,14683.0000,52.7000,-149.0000,12.3000,-0.7000,,-2.6200,8.0000,0.5000,0.5000,2.2000,16.9300,5.7000,-0.3000
20020430,-53.0000,52.4000,-0.5000,-32287.0000,189.2000,14.5000,47889.0000,-0.1600,102315.0000,2.4000,55.6000,178.5000,1.5000,0.3000,74.3163,,-1.5000,-0.6000,,20.1800,97.6000,78880.0000,8848.0000,0.7000,-64238.0000,41.0000,0.6000,,92.8000,111167.0000,-2.1000,0.8000,3372.0000,134.9257,66.6000,-2.1000,-72.0000,61.0000,103.7000,-21.0000,24598.0000,52.8000,-62.0000,12.6000,1.6000,,-1.5600,12.0000,0.4000,-0.3000,2.8000,16.8300,5.7000,-0.8000
20020531,-68.0000,52.4000,-0.4000,-30825.0000,189.7000,12.8000,81930.0000,-0.0100,112649.0000,2.5000,57.9000,179.3000,1.6000,0.4000,74.5767,,1.5000,3.0000,,12.9300,98.0000,79601.0000,19332.0000,0.5000,67170.0000,12.0000,0.6000,,94.3000,110425.0000,-1.5000,0.4000,3551.0000,135.0460,66.7000,-1.7000,-51.0000,61.0000,102.2000,-78.0000,85301.0000,53.5000,-90.0000,10.1000,4.6000,,-2.1200,4.0000,1.3000,1.6000,2.9000,17.4100,5.9000,0.0000
20020701,-67.0000,53.1000,-0.1000,-33666.0000,190.0000,9.3000,65678.0000,0.0300,84979.0000,2.5000,56.4000,179.5000,1.2000,0.1000,74.8299,,0.9000,1.8000,,8.9100,98.0000,81551.0000,-8834.0000,1.4000,-80631.0000,71.0000,0.6000,,94.4000,115217.0000,-0.4000,0.4000,3472.0000,135.1826,66.7000,-0.4000,-55.0000,61.0000,102.3000,-5.0000,38431.0000,54.8000,-76.0000,20.4000,-2.0000,,-2.8700,1.0000,-0.3000,-1.3000,1.2000,15.8600,5.8000,-0.4000
20020731,-17.0000,53.6000,0.4000,-33921.0000,190.2000,10.7000,89924.0000,0.3900,94766.0000,2.3000,53.4000,179.6000,1.1000,0.1000,75.5096,,-4.0000,-2.6000,,-1.8600,98.0000,81724.0000,10527.0000,1.6000,29070.0000,35.0000,0.7000,,94.1000,115645.0000,1.2000,1.0000,3596.0000,135.3079,66.6000,1.4000,-39.0000,61.0000,102.1000,56.0000,54733.0000,52.5000,21.0000,5.9000,0.7000,,-2.2500,-1.0000,0.1000,0.8000,2.5000,16.4400,5.8000,0.1000
20020902,-41.0000,50.2000,0.2000,-34900.0000,190.5000,12.6000,89665.0000,-0.5900,80966.0000,2.2000,53.8000,180.0000,1.5000,0.2000,75.3177,,5.4000,-0.2000,,8.2500,98.3000,82741.0000,14323.0000,-0.9000,-29159.0000,-5.0000,0.6000,,94.5000,117641.0000,1.5000,-0.2000,3365.0000,135.4367,66.5000,1.5000,-42.0000,55.0000,99.5000,-84.0000,52024.0000,50.4000,-79.0000,-1.3000,2.8000,,-1.2100,-2.0000,0.2000,1.1000,3.9000,17.7600,5.8000,0.3000
20020930,-80.0000,50.3000,0.6000,-33650.0000,191.1000,12.0000,109491.0000,-0.2100,118067.0000,2.4000,51.7000,180.5000,1.8000,0.3000,75.3205,,1.6000,-0.1000,,6.3500,98.5000,83036.0000,24358.0000,-1.1000,-54709.0000,45.0000,0.7000,,94.8000,116686.0000,1.7000,0.0000,3411.0000,135.5702,66.6000,2.2000,-85.0000,63.0000,101.5000,-14.0000,70822.0000,50.9000,-59.0000,4.4000,4.3000,,-1.4900,-7.0000,0.0000,0.7000,4.0000,18.0900,5.7000,0.8000
20021031,-84.0000,50.5000,0.1000,-35743.0000,191.3000,8.3000,57142.0000,-0.3900,70057.0000,2.2000,45.9000,180.8000,1.5000,0.2000,75.4104,,-5.5000,0.2000,,-3.7900,98.8000,83422.0000,4347.0000,1.0000,42388.0000,-43.0000,0.6000,,95.5000,119165.0000,2.2000,0.1000,3490.0000,135.7017,66.7000,2.6000,-52.0000,61.0000,101.0000,-60.0000,42194.0000,52.3000,-17.0000,-7.6000,14.5000,,-1.7700,-4.0000,0.0000,-1.4000,4.5000,16.3500,5.7000,0.3000
20021202,51.0000,49.0000,0.7000,-36519.0000,191.5000,3.2000,46459.0000,-0.6200,176010.0000,2.2000,53.3000,181.2000,2.0000,0.2000,75.1899,,-0.3000,-1.1000,,3.9700,98.7000,82744.0000,21670.0000,1.2000,-54072.0000,13.0000,0.6000,,95.5000,119263.0000,2.3000,-0.3000,3308.0000,135.8263,66.6000,2.8000,-59.0000,62.0000,100.4000,122.0000,41967.0000,51.4000,109.0000,7.4000,3.0000,,0.7200,-3.0000,0.8000,0.4000,-1.7000,15.8700,5.7000,0.4000
20021231,60.0000,48.5000,0.2000,-35171.0000,191.9000,6.5000,32183.0000,-0.0300,157508.0000,2.0000,53.7000,181.5000,2.2000,0.2000,75.6041,,1.9000,0.9000,,2.3800,98.8000,82028.0000,6086.0000,-0.9000,-58883.0000,22.0000,0.7000,,94.6000,117199.0000,3.4000,0.5000,3535.0000,135.9353,66.4000,3.5000,-68.0000,63.0000,101.9000,13.0000,42384.0000,52.9000,-9.0000,7.2000,1.4000,,1.0100,-3.0000,0.7000,0.6000,1.6000,16.1100,5.9000,-0.1000
20030131,-24.0000,51.6000,0.1000,-39624.0000,192.1000,8.0000,65189.0000,-0.9700,92917.0000,1.9000,54.2000,181.8000,2.4000,0.2000,75.2497,,-4.4000,-1.1000,,8.1000,98.6000,83041.0000,21063.0000,0.7000,4719.0000,7.0000,0.6000,,95.2000,122665.0000,2.8000,-0.5000,3415.0000,136.0144,66.3000,2.7000,-80.0000,62.0000,98.5000,-158.0000,69386.0000,52.3000,-165.0000,5.5000,-5.1000,,1.1600,5.0000,0.2000,0.8000,3.6000,17.8900,6.0000,0.1000
20030228,-16.0000,51.3000,0.6000,-43294.0000,192.4000,6.9000,62662.0000,0.4000,132222.0000,1.9000,53.7000,182.6000,2.6000,0.4000,75.7935,,3.6000,0.0000,,-3.5400,98.9000,81017.0000,13479.0000,-0.4000,10633.0000,38.0000,0.7000,,96.9000,124311.0000,2.8000,0.6000,2943.0000,136.0810,66.4000,2.7000,-46.0000,63.0000,99.2000,92.0000,38041.0000,53.3000,54.0000,-1.6000,-0.8000,,2.4700,-12.0000,0.7000,0.5000,4.1000,16.4600,5.8000,0.9000
20030331,-23.0000,48.8000,0.1000,-40740.0000,192.5000,10.5000,-8371.0000,-0.6700,138177.0000,1.7000,49.0000,183.6000,3.0000,0.5000,76.0486,,2.3000,1.9000,,6.4500,99.5000,82110.0000,1772.0000,0.3000,-96663.0000,-2.0000,0.6000,,98.5000,122850.0000,3.1000,0.3000,3824.0000,136.1415,66.4000,2.8000,-85.0000,56.0000,96.1000,-149.0000,44590.0000,52.6000,-147.0000,-3.9000,-6.3000,,3.3400,-12.0000,-0.4000,-1.4000,2.1000,15.8600,5.9000,-0.1000
20030430,-110.0000,46.3000,0.8000,-39363.0000,192.5000,10.8000,112512.0000,-0.4800,85396.0000,1.7000,47.5000,183.9000,3.0000,0.2000,75.9097,,0.1000,-0.8000,,-14.4900,99.7000,82779.0000,-3210.0000,1.7000,-58877.0000,-14.0000,0.6000,,99.1000,122142.0000,2.1000,-0.2000,3381.0000,136.1972,66.3000,2.2000,-60.0000,55.0000,94.7000,-209.0000,24666.0000,49.1000,-195.0000,-6.7000,0.6000,,3.9700,-15.0000,1.4000,1.8000,4.3000,16.2500,5.9000,0.4000
20030602,-3.0000,46.1000,0.0000,-43355.0000,192.5000,7.8000,34396.0000,-1.0300,146399.0000,1.5000,49.8000,183.2000,2.2000,-0.4000,75.3698,,-2.1000,-1.7000,,15.6700,99.6000,82580.0000,26881.0000,0.3000,51066.0000,-15.0000,0.3000,,96.0000,125935.0000,0.9000,-0.7000,3052.0000,136.2671,66.4000,1.1000,-112.0000,59.0000,100.0000,-44.0000,66212.0000,50.1000,-29.0000,-0.6000,2.2000,,2.3800,-15.0000,-0.7000,-0.2000,2.4000,16.4800,6.0000,0.4000
20030630,-70.0000,49.0000,0.0000,-41987.0000,192.9000,12.9000,62785.0000,-0.1700,68623.0000,1.6000,55.0000,182.9000,2.1000,-0.2000,75.4364,,1.0000,1.4000,,25.1300,99.7000,81429.0000,8665.0000,-3.1000,-88867.0000,-28.0000,0.6000,,95.3000,123417.0000,0.5000,0.0000,3340.0000,136.3585,66.4000,0.7000,-52.0000,63.0000,100.1000,-7.0000,58852.0000,52.8000,21.0000,3.7000,6.4000,,2.4500,-2.0000,0.3000,0.3000,4.0000,16.1800,6.1000,0.2000
20030731,23.0000,49.0000,-0.4000,-40779.0000,193.0000,13.4000,93511.0000,-1.0000,59715.0000,1.5000,54.8000,183.1000,2.1000,0.1000,75.5450,,1.7000,1.2000,,19.3300,99.5000,82172.0000,41785.0000,0.9000,21230.0000,39.0000,0.5000,,96.2000,122951.0000,-0.3000,0.2000,3233.0000,136.4675,66.5000,0.0000,-64.0000,65.0000,101.7000,10.0000,92993.0000,54.3000,-29.0000,7.7000,12.3000,,2.8800,-8.0000,1.1000,1.1000,4.3000,16.7200,6.3000,-0.5000
20030901,22.0000,51.0000,-0.3000,-39621.0000,193.4000,5.8000,29732.0000,0.0600,85117.0000,1.5000,59.4000,183.7000,2.1000,0.3000,75.9063,,-0.6000,0.1000,,15.5500,99.4000,84632.0000,39551.0000,1.5000,-54240.0000,27.0000,0.5000,,96.7000,124253.0000,0.4000,0.4000,3334.0000,136.6055,66.2000,0.6000,-91.0000,67.0000,100.6000,22.0000,65933.0000,57.3000,-5.0000,20.3000,13.0000,,3.0300,-6.0000,1.0000,1.0000,4.3000,16.8200,6.2000,-0.3000
20030930,19.0000,53.2000,-0.2000,-41363.0000,193.6000,6.8000,108677.0000,-0.4100,79925.0000,1.3000,54.2000,184.5000,2.2000,0.4000,75.7705,,0.7000,1.8000,,20.3900,99.4000,85373.0000,50696.0000,0.7000,-76587.0000,-77.0000,0.8000,,96.7000,126735.0000,0.2000,-0.2000,3270.0000,136.8075,66.1000,-0.1000,-26.0000,67.0000,104.6000,-41.0000,82397.0000,59.1000,36.0000,20.7000,5.7000,,3.5300,-9.0000,1.3000,1.6000,5.2000,17.9600,6.1000,0.0000
20031031,131.0000,52.4000,-0.5000,-39802.0000,193.7000,9.1000,53587.0000,0.4700,76506.0000,1.2000,54.8000,185.1000,2.3000,0.3000,76.2656,,2.2000,1.2000,,36.7900,99.8000,84247.0000,16751.0000,0.9000,23402.0000,-52.0000,0.7000,,96.2000,124049.0000,0.6000,0.6000,3283.0000,137.0634,66.1000,0.6000,-29.0000,69.0000,101.9000,104.0000,42102.0000,57.6000,156.0000,28.3000,4.9000,,3.5200,4.0000,0.0000,-0.6000,6.1000,16.9800,6.1000,-0.2000
20031201,209.0000,55.2000,0.4000,-41706.0000,194.0000,8.0000,-13926.0000,0.1800,171874.0000,1.3000,61.1000,184.9000,2.0000,-0.1000,76.3517,,2.9000,2.8000,,33.9500,100.0000,86224.0000,6746.0000,0.8000,-69545.0000,54.0000,0.8000,,96.3000,127930.0000,1.1000,0.1000,3074.0000,137.3571,66.1000,1.1000,-13.0000,68.0000,104.0000,203.0000,19742.0000,58.7000,149.0000,26.9000,9.1000,,3.4100,4.0000,0.1000,-0.4000,5.2000,16.1900,6.0000,0.3000
20031231,138.0000,58.4000,0.6000,-41271.0000,194.0000,8.4000,62119.0000,0.7000,99452.0000,1.1000,62.0000,185.0000,1.8000,0.0000,76.9843,,-0.4000,-0.2000,,27.3700,100.5000,88195.0000,10502.0000,1.6000,-42971.0000,-23.0000,0.6000,,96.8000,129466.0000,1.4000,0.8000,3205.0000,137.6854,66.1000,1.7000,-18.0000,69.0000,105.3000,11.0000,19003.0000,57.5000,34.0000,26.5000,6.1000,,3.4400,12.0000,0.8000,1.2000,5.9000,17.2400,5.8000,1.0000
20040202,132.0000,60.1000,0.2000,-39841.0000,194.2000,0.9000,109329.0000,0.0100,93020.0000,1.1000,64.7000,185.5000,1.9000,0.3000,76.9364,,-0.8000,0.0000,,32.4700,100.8000,90513.0000,35552.0000,-0.5000,-17640.0000,11.0000,0.8000,,97.5000,130355.0000,1.8000,-0.1000,3157.0000,138.0532,65.9000,2.0000,-16.0000,68.0000,106.9000,123.0000,71688.0000,56.8000,112.0000,36.1000,5.6000,,3.9600,7.0000,0.2000,-0.4000,4.6000,17.0500,5.7000,0.3000
20040301,31.0000,60.8000,0.2000,-44064.0000,194.6000,11.0000,73205.0000,0.0900,117556.0000,1.1000,62.3000,186.3000,2.0000,0.4000,77.1048,,-2.3000,-1.4000,,36.9800,101.5000,90164.0000,27889.0000,0.5000,-1633.0000,-8.0000,0.8000,,99.0000,134228.0000,1.5000,0.2000,3214.0000,138.4370,66.1000,1.5000,-10.0000,66.0000,105.8000,159.0000,75141.0000,61.2000,167.0000,27.8000,5.4000,,3.2700,14.0000,1.1000,0.6000,4.7000,16.3500,5.7000,0.7000
20040331,171.0000,59.9000,0.1000,-44352.0000,194.9000,10.9000,130148.0000,0.4900,77250.0000,1.2000,57.9000,186.7000,1.7000,0.2000,77.5668,,2.2000,0.7000,,32.6400,102.2000,90056.0000,45993.0000,-0.2000,-96701.0000,12.0000,0.7000,,99.4000,134408.0000,1.8000,0.6000,3459.0000,138.8124,66.0000,2.1000,-11.0000,66.0000,102.6000,48.0000,80511.0000,58.0000,36.0000,29.6000,14.9000,,2.1100,25.0000,0.2000,0.7000,7.0000,16.6700,5.6000,0.1000
20040430,138.0000,60.6000,0.9000,-44322.0000,195.5000,7.1000,23889.0000,0.6200,68034.0000,1.6000,64.1000,187.1000,1.7000,0.2000,77.1762,,6.0000,6.2000,,38.9900,103.0000,93882.0000,26158.0000,-0.2000,-72913.0000,38.0000,0.8000,,100.2000,138204.0000,1.5000,-0.5000,3402.0000,139.1866,66.0000,1.8000,8.0000,69.0000,102.5000,331.0000,54445.0000,58.3000,293.0000,32.3000,16.2000,,1.4600,12.0000,1.9000,1.8000,6.9000,16.9000,5.8000,1.3000
20040531,175.0000,60.6000,0.8000,-46484.0000,195.9000,14.4000,40837.0000,0.3000,72184.0000,1.8000,65.4000,187.4000,2.3000,0.2000,77.5039,,-3.9000,-2.8000,,36.9600,103.7000,96519.0000,51215.0000,4.4000,17578.0000,26.0000,0.7000,,100.4000,143003.0000,2.7000,0.4000,3380.0000,139.5586,65.9000,3.1000,28.0000,69.0000,105.4000,251.0000,70124.0000,59.6000,225.0000,29.0000,11.4000,,3.6600,15.0000,-0.5000,-1.1000,6.1000,16.5400,5.6000,0.7000
20040630,129.0000,61.4000,0.6000,-47479.0000,196.2000,3.0000,62190.0000,0.8300,73368.0000,1.7000,60.9000,188.2000,3.1000,0.4000,78.1303,46.6000,-0.3000,0.3000,,27.0400,104.1000,95754.0000,50360.0000,-0.7000,-62463.0000,0.0000,0.9000,,101.9000,143232.0000,3.5000,0.8000,3629.0000,139.9225,66.0000,3.8000,27.0000,68.0000,104.5000,307.0000,92104.0000,58.5000,307.0000,30.6000,15.0000,,4.8600,10.0000,1.1000,1.7000,7.6000,17.8100,5.6000,0.0000
20040802,186.0000,60.5000,0.7000,-48169.0000,196.6000,8.1000,67608.0000,-0.4000,64343.0000,1.9000,63.1000,188.9000,3.3000,0.4000,77.5236,39.6000,1.1000,0.2000,,34.9700,103.4000,97259.0000,28642.0000,0.9000,19124.0000,-13.0000,1.0000,,101.7000,145428.0000,2.5000,-0.8000,3660.0000,140.2775,66.1000,2.6000,-10.0000,67.0000,103.0000,77.0000,55111.0000,58.6000,90.0000,34.7000,7.9000,,3.9900,5.0000,-0.1000,-1.3000,5.1000,15.8000,5.6000,1.1000
20040831,121.0000,59.9000,1.0000,-54702.0000,196.8000,7.2000,183516.0000,0.6400,69572.0000,1.8000,59.8000,189.1000,2.9000,0.1000,78.1403,37.4000,0.8000,-0.3000,,15.2300,103.9000,94853.0000,45347.0000,0.6000,-69160.0000,5.0000,1.0000,,102.1000,149555.0000,2.9000,0.8000,3424.0000,140.6217,66.1000,3.3000,-2.0000,70.0000,105.9000,45.0000,80970.0000,58.5000,40.0000,25.0000,6.4000,,3.8500,7.0000,0.5000,1.1000,5.2000,16.9100,5.5000,0.8000
20040930,219.0000,58.5000,1.0000,-51293.0000,196.9000,9.1000,52087.0000,0.3400,74150.0000,1.7000,63.2000,189.2000,2.7000,0.1000,78.1965,27.2000,-1.0000,1.8000,,28.3900,103.4000,96474.0000,12651.0000,0.5000,-41132.0000,20.0000,0.8000,,103.6000,147767.0000,3.1000,0.1000,3934.0000,140.9416,66.0000,4.2000,15.0000,67.0000,102.9000,119.0000,48969.0000,57.3000,99.0000,19.6000,13.3000,,3.3400,4.0000,0.1000,0.1000,3.6000,16.7600,5.4000,1.8000
20041101,87.0000,57.4000,0.8000,-53316.0000,197.5000,6.3000,75458.0000,0.1400,107863.0000,2.0000,66.8000,189.8000,2.5000,0.3000,78.2404,25.5000,1.6000,1.8000,,24.5700,103.8000,96909.0000,13395.0000,1.3000,24611.0000,9.0000,0.7000,,104.1000,150225.0000,2.6000,0.1000,3619.0000,141.2458,65.8000,3.3000,-14.0000,69.0000,104.5000,162.0000,44972.0000,57.9000,153.0000,26.9000,15.0000,,3.2600,1.0000,0.9000,1.8000,6.1000,17.4700,5.4000,1.0000
20041130,198.0000,56.3000,0.0000,-51489.0000,197.9000,16.7000,11685.0000,0.6900,101840.0000,2.0000,64.2000,190.8000,3.2000,0.5000,78.9624,42.7000,-1.4000,-0.6000,,15.2800,104.4000,98277.0000,17039.0000,1.2000,-56618.0000,21.0000,0.8000,,105.8000,149765.0000,3.4000,0.9000,3742.0000,141.5525,65.9000,4.3000,1.0000,70.0000,103.9000,346.0000,37273.0000,58.8000,325.0000,19.2000,14.0000,,4.4700,-5.0000,1.2000,0.6000,7.2000,17.1000,5.5000,0.0000
20041231,104.0000,56.2000,0.7000,-54961.0000,198.3000,16.6000,69378.0000,-0.0200,104530.0000,2.2000,61.7000,191.7000,3.5000,0.5000,79.0970,41.3000,4.0000,1.3000,,21.6100,104.7000,99773.0000,19203.0000,1.8000,-57170.0000,36.0000,0.7000,,105.5000,154734.0000,2.7000,0.2000,3792.0000,141.8696,66.0000,3.1000,-25.0000,71.0000,107.7000,66.0000,47988.0000,58.4000,30.0000,25.5000,12.3000,,4.9800,6.0000,0.6000,0.4000,6.3000,16.9600,5.4000,1.5000
